city_id,teryt_code,city_name,nbp_period,nbp_year,nbp_quarter,nbp_period_order,market_type,price_type,price_pln_m2,methodology_break,methodology_note,source_geography,nbp_period_source
4,2262000,Gdynia,2010Q2,2010,2,20102,primary,offer,5693.0,False,,Gdynia*,II 2010
4,2262000,Gdynia,2010Q3,2010,3,20103,primary,offer,6030.0,False,,Gdynia*,III 2010
4,2262000,Gdynia,2010Q4,2010,4,20104,primary,offer,6327.0,False,,Gdynia*,IV 2010
4,2262000,Gdynia,2011Q1,2011,1,20111,primary,offer,6344.0,False,,Gdynia*,I 2011
4,2262000,Gdynia,2011Q2,2011,2,20112,primary,offer,6541.0,False,,Gdynia*,II 2011
4,2262000,Gdynia,2011Q3,2011,3,20113,primary,offer,6344.0,False,,Gdynia*,III 2011
4,2262000,Gdynia,2011Q4,2011,4,20114,primary,offer,6441.292637858976,False,,Gdynia*,IV 2011
4,2262000,Gdynia,2012Q1,2012,1,20121,primary,offer,6879.0,False,,Gdynia*,I 2012
4,2262000,Gdynia,2012Q2,2012,2,20122,primary,offer,6119.040244704159,False,,Gdynia*,II 2012
4,2262000,Gdynia,2012Q3,2012,3,20123,primary,offer,6278.626590609534,False,,Gdynia*,III 2012
4,2262000,Gdynia,2012Q4,2012,4,20124,primary,offer,6186.072691572366,False,,Gdynia*,IV 2012
4,2262000,Gdynia,2013Q1,2013,1,20131,primary,offer,6063.427934532366,False,,Gdynia*,I 2013
4,2262000,Gdynia,2013Q2,2013,2,20132,primary,offer,6582.399348962638,False,,Gdynia*,II 2013
4,2262000,Gdynia,2013Q3,2013,3,20133,primary,offer,6824.496014448865,False,,Gdynia*,III 2013
4,2262000,Gdynia,2013Q4,2013,4,20134,primary,offer,6313.644506806712,False,,Gdynia*,IV 2013
4,2262000,Gdynia,2014Q1,2014,1,20141,primary,offer,6943.8099366317,False,,Gdynia*,I 2014
4,2262000,Gdynia,2014Q2,2014,2,20142,primary,offer,6341.230548809175,False,,Gdynia*,II 2014
4,2262000,Gdynia,2014Q3,2014,3,20143,primary,offer,6328.332146962931,False,,Gdynia*,III 2014
4,2262000,Gdynia,2014Q4,2014,4,20144,primary,offer,6004.7438658238025,False,,Gdynia*,IV 2014
4,2262000,Gdynia,2015Q1,2015,1,20151,primary,offer,6201.398812597928,False,,Gdynia*,I 2015
4,2262000,Gdynia,2015Q2,2015,2,20152,primary,offer,6356.791627774055,False,,Gdynia*,II 2015
4,2262000,Gdynia,2015Q3,2015,3,20153,primary,offer,6583.925766598997,False,,Gdynia*,III 2015
4,2262000,Gdynia,2015Q4,2015,4,20154,primary,offer,6264.550361225706,False,,Gdynia*,IV 2015
4,2262000,Gdynia,2016Q1,2016,1,20161,primary,offer,6505.886577253404,False,,Gdynia*,I 2016
4,2262000,Gdynia,2016Q2,2016,2,20162,primary,offer,6963.510238131336,False,,Gdynia*,II 2016
4,2262000,Gdynia,2016Q3,2016,3,20163,primary,offer,6948.962430566322,False,,Gdynia*,III 2016
4,2262000,Gdynia,2016Q4,2016,4,20164,primary,offer,6841.7085238607915,False,,Gdynia*,IV 2016
4,2262000,Gdynia,2017Q1,2017,1,20171,primary,offer,6869.847208720336,False,,Gdynia*,I 2017
4,2262000,Gdynia,2017Q2,2017,2,20172,primary,offer,6785.406900761093,False,,Gdynia*,II 2017
4,2262000,Gdynia,2017Q3,2017,3,20173,primary,offer,7258.8210228169655,False,,Gdynia*,III 2017
4,2262000,Gdynia,2017Q4,2017,4,20174,primary,offer,7954.689088514747,False,,Gdynia*,IV 2017
4,2262000,Gdynia,2018Q1,2018,1,20181,primary,offer,7855.476059480719,False,,Gdynia*,I 2018
4,2262000,Gdynia,2018Q2,2018,2,20182,primary,offer,7911.930384676428,False,,Gdynia*,II 2018
4,2262000,Gdynia,2018Q3,2018,3,20183,primary,offer,7640.721381840102,False,,Gdynia*,III 2018
4,2262000,Gdynia,2018Q4,2018,4,20184,primary,offer,9341.839716713706,False,,Gdynia*,IV 2018
4,2262000,Gdynia,2019Q1,2019,1,20191,primary,offer,9205.569125666141,False,,Gdynia*,I 2019
4,2262000,Gdynia,2019Q2,2019,2,20192,primary,offer,9071.09922300072,False,,Gdynia*,II 2019
4,2262000,Gdynia,2019Q3,2019,3,20193,primary,offer,9185.675255715087,False,,Gdynia*,III 2019
4,2262000,Gdynia,2019Q4,2019,4,20194,primary,offer,9175.175126285827,False,,Gdynia*,IV 2019
4,2262000,Gdynia,2020Q1,2020,1,20201,primary,offer,9242.62332913248,False,,Gdynia*,I 2020
4,2262000,Gdynia,2020Q2,2020,2,20202,primary,offer,9437.845402246077,False,,Gdynia*,II 2020
4,2262000,Gdynia,2020Q3,2020,3,20203,primary,offer,9570.707311738382,False,,Gdynia*,III 2020
4,2262000,Gdynia,2020Q4,2020,4,20204,primary,offer,9758.682918857947,False,,Gdynia*,IV 2020
4,2262000,Gdynia,2021Q1,2021,1,20211,primary,offer,10218.25150069842,False,,Gdynia*,I 2021
4,2262000,Gdynia,2021Q2,2021,2,20212,primary,offer,10408.96260042398,False,,Gdynia*,II 2021
4,2262000,Gdynia,2021Q3,2021,3,20213,primary,offer,10997.735922644422,False,,Gdynia*,III 2021
4,2262000,Gdynia,2021Q4,2021,4,20214,primary,offer,10922.66759399874,False,,Gdynia*,IV 2021
4,2262000,Gdynia,2022Q1,2022,1,20221,primary,offer,11241.123652567518,False,,Gdynia*,I 2022
4,2262000,Gdynia,2022Q2,2022,2,20222,primary,offer,11531.415142684546,False,,Gdynia*,II 2022
4,2262000,Gdynia,2022Q3,2022,3,20223,primary,offer,11850.077192116767,False,,Gdynia*,III 2022
4,2262000,Gdynia,2022Q4,2022,4,20224,primary,offer,11666.683975472355,False,,Gdynia*,IV 2022
4,2262000,Gdynia,2023Q1,2023,1,20231,primary,offer,11243.642648750665,True,Gdynia primary offer-price weighting methodology changed from 2023Q1.,Gdynia*,I 2023
4,2262000,Gdynia,2023Q2,2023,2,20232,primary,offer,11380.912851084755,False,,Gdynia*,II 2023
4,2262000,Gdynia,2023Q3,2023,3,20233,primary,offer,11942.117330511684,False,,Gdynia*,III 2023
4,2262000,Gdynia,2023Q4,2023,4,20234,primary,offer,12765.858548962102,False,,Gdynia*,IV 2023
4,2262000,Gdynia,2024Q1,2024,1,20241,primary,offer,11560.516004265854,False,,Gdynia*,I 2024
4,2262000,Gdynia,2024Q2,2024,2,20242,primary,offer,12006.268912306214,False,,Gdynia*,II 2024
4,2262000,Gdynia,2024Q3,2024,3,20243,primary,offer,12846.031100768792,False,,Gdynia*,III 2024
4,2262000,Gdynia,2024Q4,2024,4,20244,primary,offer,13527.839111596822,False,,Gdynia*,IV 2024
4,2262000,Gdynia,2025Q1,2025,1,20251,primary,offer,13941.562112375166,False,,Gdynia*,I 2025
4,2262000,Gdynia,2025Q2,2025,2,20252,primary,offer,14060.480769521982,False,,Gdynia*,II 2025
4,2262000,Gdynia,2025Q3,2025,3,20253,primary,offer,14251.15356611268,False,,Gdynia*,III 2025
4,2262000,Gdynia,2025Q4,2025,4,20254,primary,offer,14287.035346920118,False,,Gdynia*,IV 2025
4,2262000,Gdynia,2026Q1,2026,1,20261,primary,offer,14095.47157158185,False,,Gdynia*,I 2026
4,2262000,Gdynia,2026Q2,2026,2,20262,primary,offer,14297.857462537442,False,,Gdynia*,II 2026
5,2469000,Katowice,2006Q3,2006,3,20063,primary,offer,3986.27,False,,Katowice,III 2006
5,2469000,Katowice,2006Q4,2006,4,20064,primary,offer,4062.31,False,,Katowice,IV 2006
5,2469000,Katowice,2007Q1,2007,1,20071,primary,offer,4518.37,False,,Katowice,I 2007
5,2469000,Katowice,2007Q2,2007,2,20072,primary,offer,5180.56,False,,Katowice,II 2007
5,2469000,Katowice,2007Q3,2007,3,20073,primary,offer,6235.53,False,,Katowice,III 2007
5,2469000,Katowice,2007Q4,2007,4,20074,primary,offer,6457.54,False,,Katowice,IV 2007
5,2469000,Katowice,2008Q1,2008,1,20081,primary,offer,6257.59,False,,Katowice,I 2008
5,2469000,Katowice,2008Q2,2008,2,20082,primary,offer,6599.0,False,,Katowice,II 2008
5,2469000,Katowice,2008Q3,2008,3,20083,primary,offer,6303.43,False,,Katowice,III 2008
5,2469000,Katowice,2008Q4,2008,4,20084,primary,offer,6676.96,False,,Katowice,IV 2008
5,2469000,Katowice,2009Q1,2009,1,20091,primary,offer,6482.04,False,,Katowice,I 2009
5,2469000,Katowice,2009Q2,2009,2,20092,primary,offer,6614.53,False,,Katowice,II 2009
5,2469000,Katowice,2009Q3,2009,3,20093,primary,offer,5990.0,False,,Katowice,III 2009
5,2469000,Katowice,2009Q4,2009,4,20094,primary,offer,5909.0,False,,Katowice,IV 2009
5,2469000,Katowice,2010Q1,2010,1,20101,primary,offer,6467.0,False,,Katowice,I 2010
5,2469000,Katowice,2010Q2,2010,2,20102,primary,offer,6360.0,False,,Katowice,II 2010
5,2469000,Katowice,2010Q3,2010,3,20103,primary,offer,6420.0,False,,Katowice,III 2010
5,2469000,Katowice,2010Q4,2010,4,20104,primary,offer,6085.0,False,,Katowice,IV 2010
5,2469000,Katowice,2011Q1,2011,1,20111,primary,offer,6122.0,False,,Katowice,I 2011
5,2469000,Katowice,2011Q2,2011,2,20112,primary,offer,6141.0,False,,Katowice,II 2011
5,2469000,Katowice,2011Q3,2011,3,20113,primary,offer,5451.0,False,,Katowice,III 2011
5,2469000,Katowice,2011Q4,2011,4,20114,primary,offer,5412.73273422933,False,,Katowice,IV 2011
5,2469000,Katowice,2012Q1,2012,1,20121,primary,offer,4740.7975648815045,False,,Katowice,I 2012
5,2469000,Katowice,2012Q2,2012,2,20122,primary,offer,5351.420820497892,False,,Katowice,II 2012
5,2469000,Katowice,2012Q3,2012,3,20123,primary,offer,5411.423280815723,False,,Katowice,III 2012
5,2469000,Katowice,2012Q4,2012,4,20124,primary,offer,5317.6917566534385,False,,Katowice,IV 2012
5,2469000,Katowice,2013Q1,2013,1,20131,primary,offer,5526.309706020552,False,,Katowice,I 2013
5,2469000,Katowice,2013Q2,2013,2,20132,primary,offer,5816.815822182287,False,,Katowice,II 2013
5,2469000,Katowice,2013Q3,2013,3,20133,primary,offer,5897.766455945944,False,,Katowice,III 2013
5,2469000,Katowice,2013Q4,2013,4,20134,primary,offer,5455.738289171891,False,,Katowice,IV 2013
5,2469000,Katowice,2014Q1,2014,1,20141,primary,offer,5530.761726260291,False,,Katowice,I 2014
5,2469000,Katowice,2014Q2,2014,2,20142,primary,offer,5601.897444391108,False,,Katowice,II 2014
5,2469000,Katowice,2014Q3,2014,3,20143,primary,offer,5397.031062732024,False,,Katowice,III 2014
5,2469000,Katowice,2014Q4,2014,4,20144,primary,offer,5544.663593868694,False,,Katowice,IV 2014
5,2469000,Katowice,2015Q1,2015,1,20151,primary,offer,5630.474967506079,False,,Katowice,I 2015
5,2469000,Katowice,2015Q2,2015,2,20152,primary,offer,5632.311244125632,False,,Katowice,II 2015
5,2469000,Katowice,2015Q3,2015,3,20153,primary,offer,5509.348811080794,False,,Katowice,III 2015
5,2469000,Katowice,2015Q4,2015,4,20154,primary,offer,5511.275501759139,False,,Katowice,IV 2015
5,2469000,Katowice,2016Q1,2016,1,20161,primary,offer,5423.910365745465,False,,Katowice,I 2016
5,2469000,Katowice,2016Q2,2016,2,20162,primary,offer,5372.200361696805,False,,Katowice,II 2016
5,2469000,Katowice,2016Q3,2016,3,20163,primary,offer,5365.416332671766,False,,Katowice,III 2016
5,2469000,Katowice,2016Q4,2016,4,20164,primary,offer,5293.116206629939,False,,Katowice,IV 2016
5,2469000,Katowice,2017Q1,2017,1,20171,primary,offer,5361.9735415564855,False,,Katowice,I 2017
5,2469000,Katowice,2017Q2,2017,2,20172,primary,offer,5383.332366454565,False,,Katowice,II 2017
5,2469000,Katowice,2017Q3,2017,3,20173,primary,offer,5438.574466238199,False,,Katowice,III 2017
5,2469000,Katowice,2017Q4,2017,4,20174,primary,offer,5479.364502342552,False,,Katowice,IV 2017
5,2469000,Katowice,2018Q1,2018,1,20181,primary,offer,5376.905254021726,False,,Katowice,I 2018
5,2469000,Katowice,2018Q2,2018,2,20182,primary,offer,5779.7011458959,False,,Katowice,II 2018
5,2469000,Katowice,2018Q3,2018,3,20183,primary,offer,5844.903171986158,False,,Katowice,III 2018
5,2469000,Katowice,2018Q4,2018,4,20184,primary,offer,6273.925445597948,False,,Katowice,IV 2018
5,2469000,Katowice,2019Q1,2019,1,20191,primary,offer,6417.642315551744,False,,Katowice,I 2019
5,2469000,Katowice,2019Q2,2019,2,20192,primary,offer,6547.655949219298,False,,Katowice,II 2019
5,2469000,Katowice,2019Q3,2019,3,20193,primary,offer,6717.02948585346,False,,Katowice,III 2019
5,2469000,Katowice,2019Q4,2019,4,20194,primary,offer,7002.425987614285,False,,Katowice,IV 2019
5,2469000,Katowice,2020Q1,2020,1,20201,primary,offer,7313.422116154558,False,,Katowice,I 2020
5,2469000,Katowice,2020Q2,2020,2,20202,primary,offer,7340.754422809646,False,,Katowice,II 2020
5,2469000,Katowice,2020Q3,2020,3,20203,primary,offer,7661.946572899448,False,,Katowice,III 2020
5,2469000,Katowice,2020Q4,2020,4,20204,primary,offer,7953.776320675834,False,,Katowice,IV 2020
5,2469000,Katowice,2021Q1,2021,1,20211,primary,offer,8050.995341621772,False,,Katowice,I 2021
5,2469000,Katowice,2021Q2,2021,2,20212,primary,offer,8248.818317557467,False,,Katowice,II 2021
5,2469000,Katowice,2021Q3,2021,3,20213,primary,offer,8386.820460032086,False,,Katowice,III 2021
5,2469000,Katowice,2021Q4,2021,4,20214,primary,offer,8384.23183385334,False,,Katowice,IV 2021
5,2469000,Katowice,2022Q1,2022,1,20221,primary,offer,8849.63588608175,False,,Katowice,I 2022
5,2469000,Katowice,2022Q2,2022,2,20222,primary,offer,9295.276303021388,False,,Katowice,II 2022
5,2469000,Katowice,2022Q3,2022,3,20223,primary,offer,10107.067690663818,False,,Katowice,III 2022
5,2469000,Katowice,2022Q4,2022,4,20224,primary,offer,10320.494075769719,False,,Katowice,IV 2022
5,2469000,Katowice,2023Q1,2023,1,20231,primary,offer,10459.819704494683,False,,Katowice,I 2023
5,2469000,Katowice,2023Q2,2023,2,20232,primary,offer,10633.936731191783,False,,Katowice,II 2023
5,2469000,Katowice,2023Q3,2023,3,20233,primary,offer,10906.941615373624,False,,Katowice,III 2023
5,2469000,Katowice,2023Q4,2023,4,20234,primary,offer,11266.599049907958,False,,Katowice,IV 2023
5,2469000,Katowice,2024Q1,2024,1,20241,primary,offer,11341.604114962707,False,,Katowice,I 2024
5,2469000,Katowice,2024Q2,2024,2,20242,primary,offer,11922.159743003074,False,,Katowice,II 2024
5,2469000,Katowice,2024Q3,2024,3,20243,primary,offer,12143.64491651955,False,,Katowice,III 2024
5,2469000,Katowice,2024Q4,2024,4,20244,primary,offer,12325.661721328208,False,,Katowice,IV 2024
5,2469000,Katowice,2025Q1,2025,1,20251,primary,offer,12475.760528053836,False,,Katowice,I 2025
5,2469000,Katowice,2025Q2,2025,2,20252,primary,offer,12559.109258308008,False,,Katowice,II 2025
5,2469000,Katowice,2025Q3,2025,3,20253,primary,offer,12466.7824577436,False,,Katowice,III 2025
5,2469000,Katowice,2025Q4,2025,4,20254,primary,offer,12597.9281021339,False,,Katowice,IV 2025
5,2469000,Katowice,2026Q1,2026,1,20261,primary,offer,12628.439896705158,False,,Katowice,I 2026
5,2469000,Katowice,2026Q2,2026,2,20262,primary,offer,12699.706184629367,False,,Katowice,II 2026
6,2661000,Kielce,2006Q3,2006,3,20063,primary,offer,2918.6444430330034,False,,Kielce,III 2006
6,2661000,Kielce,2006Q4,2006,4,20064,primary,offer,3492.617589207882,False,,Kielce,IV 2006
6,2661000,Kielce,2007Q1,2007,1,20071,primary,offer,3381.7189556049398,False,,Kielce,I 2007
6,2661000,Kielce,2007Q2,2007,2,20072,primary,offer,3901.578310065053,False,,Kielce,II 2007
6,2661000,Kielce,2007Q3,2007,3,20073,primary,offer,4651.056568640905,False,,Kielce,III 2007
6,2661000,Kielce,2007Q4,2007,4,20074,primary,offer,4475.155575736593,False,,Kielce,IV 2007
6,2661000,Kielce,2008Q1,2008,1,20081,primary,offer,4528.6138082218995,False,,Kielce,I 2008
6,2661000,Kielce,2008Q2,2008,2,20082,primary,offer,5281.053897624991,False,,Kielce,II 2008
6,2661000,Kielce,2008Q3,2008,3,20083,primary,offer,5395.875405254305,False,,Kielce,III 2008
6,2661000,Kielce,2008Q4,2008,4,20084,primary,offer,5208.196857052586,False,,Kielce,IV 2008
6,2661000,Kielce,2009Q1,2009,1,20091,primary,offer,5110.593550148178,False,,Kielce,I 2009
6,2661000,Kielce,2009Q2,2009,2,20092,primary,offer,5098.609912955743,False,,Kielce,II 2009
6,2661000,Kielce,2009Q3,2009,3,20093,primary,offer,5121.8577390469045,False,,Kielce,III 2009
6,2661000,Kielce,2009Q4,2009,4,20094,primary,offer,4978.293152911976,False,,Kielce,IV 2009
6,2661000,Kielce,2010Q1,2010,1,20101,primary,offer,4958.341276773841,False,,Kielce,I 2010
6,2661000,Kielce,2010Q2,2010,2,20102,primary,offer,4947.12980596654,False,,Kielce,II 2010
6,2661000,Kielce,2010Q3,2010,3,20103,primary,offer,4944.533970116415,False,,Kielce,III 2010
6,2661000,Kielce,2010Q4,2010,4,20104,primary,offer,4951.116726987033,False,,Kielce,IV 2010
6,2661000,Kielce,2011Q1,2011,1,20111,primary,offer,4906.8256308107,False,,Kielce,I 2011
6,2661000,Kielce,2011Q2,2011,2,20112,primary,offer,4953.594514892558,False,,Kielce,II 2011
6,2661000,Kielce,2011Q3,2011,3,20113,primary,offer,4866.774709472299,False,,Kielce,III 2011
6,2661000,Kielce,2011Q4,2011,4,20114,primary,offer,4876.30641492078,False,,Kielce,IV 2011
6,2661000,Kielce,2012Q1,2012,1,20121,primary,offer,4982.137275745238,False,,Kielce,I 2012
6,2661000,Kielce,2012Q2,2012,2,20122,primary,offer,5070.749807888555,False,,Kielce,II 2012
6,2661000,Kielce,2012Q3,2012,3,20123,primary,offer,5219.014369344701,False,,Kielce,III 2012
6,2661000,Kielce,2012Q4,2012,4,20124,primary,offer,5109.780495281434,False,,Kielce,IV 2012
6,2661000,Kielce,2013Q1,2013,1,20131,primary,offer,5061.172992995966,False,,Kielce,I 2013
6,2661000,Kielce,2013Q2,2013,2,20132,primary,offer,5075.341171675978,False,,Kielce,II 2013
6,2661000,Kielce,2013Q3,2013,3,20133,primary,offer,4883.549742674129,False,,Kielce,III 2013
6,2661000,Kielce,2013Q4,2013,4,20134,primary,offer,4882.1198216392995,False,,Kielce,IV 2013
6,2661000,Kielce,2014Q1,2014,1,20141,primary,offer,4851.655444899021,False,,Kielce,I 2014
6,2661000,Kielce,2014Q2,2014,2,20142,primary,offer,4878.21465439637,False,,Kielce,II 2014
6,2661000,Kielce,2014Q3,2014,3,20143,primary,offer,4767.4044330553215,False,,Kielce,III 2014
6,2661000,Kielce,2014Q4,2014,4,20144,primary,offer,4750.275216236003,False,,Kielce,IV 2014
6,2661000,Kielce,2015Q1,2015,1,20151,primary,offer,4856.137925069047,False,,Kielce,I 2015
6,2661000,Kielce,2015Q2,2015,2,20152,primary,offer,4844.072869403896,False,,Kielce,II 2015
6,2661000,Kielce,2015Q3,2015,3,20153,primary,offer,4782.548943596908,False,,Kielce,III 2015
6,2661000,Kielce,2015Q4,2015,4,20154,primary,offer,4878.024031197594,False,,Kielce,IV 2015
6,2661000,Kielce,2016Q1,2016,1,20161,primary,offer,4837.772802805143,False,,Kielce,I 2016
6,2661000,Kielce,2016Q2,2016,2,20162,primary,offer,4832.588410858278,False,,Kielce,II 2016
6,2661000,Kielce,2016Q3,2016,3,20163,primary,offer,4685.500338304093,False,,Kielce,III 2016
6,2661000,Kielce,2016Q4,2016,4,20164,primary,offer,4679.415994554653,False,,Kielce,IV 2016
6,2661000,Kielce,2017Q1,2017,1,20171,primary,offer,4676.5730555743285,False,,Kielce,I 2017
6,2661000,Kielce,2017Q2,2017,2,20172,primary,offer,4757.15721790408,False,,Kielce,II 2017
6,2661000,Kielce,2017Q3,2017,3,20173,primary,offer,4779.658392494102,False,,Kielce,III 2017
6,2661000,Kielce,2017Q4,2017,4,20174,primary,offer,4761.515021315165,False,,Kielce,IV 2017
6,2661000,Kielce,2018Q1,2018,1,20181,primary,offer,4868.926655462192,False,,Kielce,I 2018
6,2661000,Kielce,2018Q2,2018,2,20182,primary,offer,4868.76,False,,Kielce,II 2018
6,2661000,Kielce,2018Q3,2018,3,20183,primary,offer,4851.587780907355,False,,Kielce,III 2018
6,2661000,Kielce,2018Q4,2018,4,20184,primary,offer,5111.892136182762,False,,Kielce,IV 2018
6,2661000,Kielce,2019Q1,2019,1,20191,primary,offer,5101.383342106981,False,,Kielce,I 2019
6,2661000,Kielce,2019Q2,2019,2,20192,primary,offer,5132.389886295344,False,,Kielce,II 2019
6,2661000,Kielce,2019Q3,2019,3,20193,primary,offer,5283.552874006767,False,,Kielce,III 2019
6,2661000,Kielce,2019Q4,2019,4,20194,primary,offer,5476.066609611451,False,,Kielce,IV 2019
6,2661000,Kielce,2020Q1,2020,1,20201,primary,offer,5494.184511634816,False,,Kielce,I 2020
6,2661000,Kielce,2020Q2,2020,2,20202,primary,offer,6156.135738226977,False,,Kielce,II 2020
6,2661000,Kielce,2020Q3,2020,3,20203,primary,offer,6145.144567435305,False,,Kielce,III 2020
6,2661000,Kielce,2020Q4,2020,4,20204,primary,offer,6234.6913819961,False,,Kielce,IV 2020
6,2661000,Kielce,2021Q1,2021,1,20211,primary,offer,6232.085560960979,False,,Kielce,I 2021
6,2661000,Kielce,2021Q2,2021,2,20212,primary,offer,6344.685707552994,False,,Kielce,II 2021
6,2661000,Kielce,2021Q3,2021,3,20213,primary,offer,6633.179703595059,False,,Kielce,III 2021
6,2661000,Kielce,2021Q4,2021,4,20214,primary,offer,6768.737772814533,False,,Kielce,IV 2021
6,2661000,Kielce,2022Q1,2022,1,20221,primary,offer,7123.739257711546,False,,Kielce,I 2022
6,2661000,Kielce,2022Q2,2022,2,20222,primary,offer,7703.61652626771,False,,Kielce,II 2022
6,2661000,Kielce,2022Q3,2022,3,20223,primary,offer,8067.553507606113,False,,Kielce,III 2022
6,2661000,Kielce,2022Q4,2022,4,20224,primary,offer,8346.691538926507,False,,Kielce,IV 2022
6,2661000,Kielce,2023Q1,2023,1,20231,primary,offer,8386.214349088556,False,,Kielce,I 2023
6,2661000,Kielce,2023Q2,2023,2,20232,primary,offer,8447.370443876387,False,,Kielce,II 2023
6,2661000,Kielce,2023Q3,2023,3,20233,primary,offer,8551.210176985747,False,,Kielce,III 2023
6,2661000,Kielce,2023Q4,2023,4,20234,primary,offer,8719.397740084694,False,,Kielce,IV 2023
6,2661000,Kielce,2024Q1,2024,1,20241,primary,offer,9033.646106486522,False,,Kielce,I 2024
6,2661000,Kielce,2024Q2,2024,2,20242,primary,offer,9721.601759175843,False,,Kielce,II 2024
6,2661000,Kielce,2024Q3,2024,3,20243,primary,offer,10060.317828217065,False,,Kielce,III 2024
6,2661000,Kielce,2024Q4,2024,4,20244,primary,offer,10725.263396308666,False,,Kielce,IV 2024
6,2661000,Kielce,2025Q1,2025,1,20251,primary,offer,10648.99615572732,False,,Kielce,I 2025
6,2661000,Kielce,2025Q2,2025,2,20252,primary,offer,10631.680172864311,False,,Kielce,II 2025
6,2661000,Kielce,2025Q3,2025,3,20253,primary,offer,10644.707243907433,False,,Kielce,III 2025
6,2661000,Kielce,2025Q4,2025,4,20254,primary,offer,10692.254116569142,False,,Kielce,IV 2025
6,2661000,Kielce,2026Q1,2026,1,20261,primary,offer,10617.354552027045,False,,Kielce,I 2026
6,2661000,Kielce,2026Q2,2026,2,20262,primary,offer,10647.574975957134,False,,Kielce,II 2026
7,1261000,Kraków,2006Q3,2006,3,20063,primary,offer,6021.0,False,,Kraków,III 2006
7,1261000,Kraków,2006Q4,2006,4,20064,primary,offer,7929.0,False,,Kraków,IV 2006
7,1261000,Kraków,2007Q1,2007,1,20071,primary,offer,8247.0,False,,Kraków,I 2007
7,1261000,Kraków,2007Q2,2007,2,20072,primary,offer,8129.0,False,,Kraków,II 2007
7,1261000,Kraków,2007Q3,2007,3,20073,primary,offer,8420.0,False,,Kraków,III 2007
7,1261000,Kraków,2007Q4,2007,4,20074,primary,offer,8355.0,False,,Kraków,IV 2007
7,1261000,Kraków,2008Q1,2008,1,20081,primary,offer,8084.0,False,,Kraków,I 2008
7,1261000,Kraków,2008Q2,2008,2,20082,primary,offer,8034.0,False,,Kraków,II 2008
7,1261000,Kraków,2008Q3,2008,3,20083,primary,offer,8012.0,False,,Kraków,III 2008
7,1261000,Kraków,2008Q4,2008,4,20084,primary,offer,7751.0,False,,Kraków,IV 2008
7,1261000,Kraków,2009Q1,2009,1,20091,primary,offer,7675.0,False,,Kraków,I 2009
7,1261000,Kraków,2009Q2,2009,2,20092,primary,offer,7622.0,False,,Kraków,II 2009
7,1261000,Kraków,2009Q3,2009,3,20093,primary,offer,7631.0,False,,Kraków,III 2009
7,1261000,Kraków,2009Q4,2009,4,20094,primary,offer,7521.0,False,,Kraków,IV 2009
7,1261000,Kraków,2010Q1,2010,1,20101,primary,offer,7595.0,False,,Kraków,I 2010
7,1261000,Kraków,2010Q2,2010,2,20102,primary,offer,7559.0,False,,Kraków,II 2010
7,1261000,Kraków,2010Q3,2010,3,20103,primary,offer,7526.0,False,,Kraków,III 2010
